3.036802223236888,-3.964480357339357,-3.0228510112350904,0.01082472870476134,0.01015831680731224,0.010953698123902799,1,0,0.3724721587519777
1.3412246890604045,-1.883672598839984,-0.995835804182813,0.003924762070074288,0.004040483807149882,0.003945725854917177,1,1,0.37167138933591676
0.37730589028145634,-0.6720869055270118,0.30312451322857425,0.008364791999888911,0.008515290086445328,0.0027112867816738557,2,2,0.36773154321775914
-0.8394013041330073,0.5912218721575716,0.5533729691889588,0.012801996839619665,0.012761141931054897,0.002284268114950178,2,3,1.115595479285593
-0.03608720860068443,-0.13916948417050648,0.21992686255088767,0.018304729960935698,0.01824205108792749,0.001613803067827013,2,4,1.111467580411914
0.7234950356097958,-0.6757182738855841,-1.5368416048341604,0.004316464162312827,0.0026084977927043037,0.0034883942461868458,2,5,1.1174088419418964
0.12864436138082547,-0.17333293093362734,1.0161675708612483,0.0013358704301657562,0.0017485596580213898,0.0016504818880413955,2,6,1.8606716771428775
0.44637197193116906,-0.7478119648097917,0.0025320201189016345,0.00416714830209891,0.003410514873515395,0.0023945017677534605,2,7,1.8600147321477285
-0.49475511747932893,0.39988509945300343,-0.7105960165257308,0.0027284512826474105,0.002283749077563856,0.0015114999980987839,2,8,1.8590130003688943
-1.0912300325324331,0.3252018173821779,-2.033607051658892,0.0062126127478780244,0.006111375519187637,0.0011272830198070314,2,9,2.6048878004640645
-0.06504227576971597,-0.27038149610697215,-2.736664371207329,0.0017790106852491607,0.0010099050008392965,0.0014665038033800431,2,10,2.6069316765878825
0.1615738807424716,-0.27769838493678534,-0.5262661283378556,0.010510277561558767,0.01033100254911405,0.0020839950517046067,2,11,2.6042976467255015
0.3947981283784611,-0.36578999058892503,1.2965958851143355,0.007718967740701022,0.007682896846000819,0.0015568094983542358,2,12,3.349805387683288
-0.5828489005216347,0.3356750737863262,-1.0274620906552379,0.00888588795699114,0.008252501767456124,0.0035668732532103857,2,13,3.3558366908971426
-0.15751055338713627,0.15474841480836332,-1.9077487665550663,0.0053782867688177876,0.005528693048545774,0.001420269268325386,2,14,3.3590320629648907
