0.0,0.0,0.0,-0.057217367595330595,0.3511614649071811,-0.057217367595330595,0.3511614649071811,0.0,0.0,-0.000962221762793953,-0.000962221762793953,1.0,22.292428314037718,1,0,0
-6841.940321759271,5.107075418436181e-06,5.107075418436181e-06,-0.026781042338927905,0.12798703538059703,-0.0839984099342585,0.4791485002877781,-0.03578992346145071,0.08244854446735417,-0.0016492119221969198,-0.002611433684990873,1.0,22.29235564973416,1,-0.681727862390211,0
-5055.322419547969,3.696689016323189e-05,4.207396558166807e-05,8.727277345409179e-05,0.00020918073268089143,-0.08391113716080441,0.479357681020459,-0.03549254071440089,0.08213883902058683,-8.787006324025405e-05,-0.002699303748231127,1.0,22.292358837863752,1,-0.6808029942546903,0
-4344.312535023032,2.1296343893911683e-05,6.337030947557975e-05,-0.00023718741816444733,0.0007398614359149236,-0.08414832457896886,0.4800975424563739,-0.03563056877013082,0.08223426144650148,-8.247686995486786e-05,-0.0027817806181859948,1.0,22.29235654557562,1,-0.682007535187094,0
66937.60744047578,0.013892758987591852,0.01395612929706743,-0.0026002422084944327,-0.024965263205309784,-0.08674856678746329,0.45513227925106414,-0.0351920709276925,0.06661626971614965,0.0017505376295296011,-0.0010312429886563937,1.0,22.290738264455925,1,-0.6197759831348129,0
135045.76071847344,0.06398624469675467,0.07794237399382209,0.002429901799411202,-0.0572076530367473,-0.08431866498805209,0.39792462621431685,-0.029897816547830303,0.04480306637725562,0.023436195373833714,0.02240495238517732,1.0,22.289727146283713,1,-0.4784131277103651,0
169830.11452316886,0.3867147222900888,0.4646570962839109,0.01565746846179418,-0.0702678029186618,-0.0686611965262579,0.32765682329565504,-0.015946178094324637,0.04215626358420366,0.08326724863538287,0.1056722010205602,1.0,22.29498958088941,1,-0.11994699401958092,0
172084.78673377584,0.5893339924273456,1.0539910887112565,-0.009540501437923996,-0.09341889229365691,-0.0782016979641819,0.23423793100199813,-0.027436244322103676,0.04139005382553762,0.1276461080488283,0.23331830906938852,1.0,22.297126404351708,1,0.08623093977443863,0
153297.5134108022,0.22278605686305084,1.2767771455743073,0.006051556161557184,-0.2797211277610555,-0.07215014180262472,-0.04548319675905736,-0.024810405444696926,0.03208605487662908,0.36850827974701583,0.6018265888164044,1.0,22.292404489067277,1,-0.46697840258751255,0
165556.3645658548,0.5144804896244976,1.791257635198805,0.012885243585531343,-0.08994829245475462,-0.059264898217093374,-0.13543148921381198,-0.01014730946144482,0.04040254934851362,0.1404713874810828,0.7422979762974872,1.0,22.29532196784274,1,0.12710543474306588,0
