0.0,0.0,0.0,1.0,0.055727219916765894,0.0,0.0,-0.002848026976453103,-0.00016705089738165945,0.0007384638329646343,1,0,0
-6841.940322138214,5.1850596183489404e-05,5.1850596183489404e-05,1.0,0.05572773226869304,0.0015833067479320562,-0.024464548016354115,-0.002945756049900946,-0.0001663815588164198,0.0006962524781930427,1,-0.022233978750364,0
-5883.258652203462,0.00010676489777883415,0.00015861549396232354,1.0,0.05572802963262468,-0.006321676445850244,-0.020437577050273603,-0.0029286042267070147,-0.00018115092739272738,0.0007044222398850448,1,-0.019084919090549362,0
-5933.403340104286,4.30491581449825e-05,0.00020166465210730603,1.0,0.055727931828113114,-0.0045385679969456305,-0.022678679781478195,-0.0029454491188598045,-0.00017844292398309661,0.0007019554634087704,1,-0.02086414471247909,0
67634.3329128749,0.004447456593571478,0.004649121245678785,1.0,0.05572820209523486,0.0009019346969694197,-0.025996645111945327,-0.004063139782911256,-0.00016725794538890152,0.0006789474115938634,1,-0.01820093589948633,0
142615.10233254338,0.010099911733386641,0.014749032979065425,1.0,0.05571824203166101,-0.0016435474063456468,-0.0232112542142886,-0.007171095113301362,-0.0001611651819092195,0.0006489612626730907,1,-0.006667036953648424,0
213267.2663046992,0.057946572394158256,0.07269560537322368,1.0,0.05571858067412312,0.008335158106334006,-0.02369125121053628,-0.03677545136567671,-0.00014585431837464848,0.0005590377856441474,1,0.06902953073953086,0
252845.4153182022,0.40746661123952105,0.4801622166127447,1.0,0.05575120200491275,0.00913485251616919,0.026283048589377245,-0.20849872424746374,-0.0002541154586416648,0.00013274201205146975,1,0.5878533951339959,0
251855.38320589103,0.5625392578331933,1.042701474445938,1.0,0.05576803423373217,0.0003195314313728659,0.041282569253326074,-0.5835559923869194,-0.0004580225940440212,-0.0010071875920352885,0,1.1037050034470492,0
0.0,0.0,0.0,0.0,0.09301886540484193,0.0,0.0,-0.7490330758190518,-3.336244062860117e-05,2.2560041744156262e-05,1,0,0
-5152.342181484186,0.00024877746890308774,0.00024877746890308774,0.0,0.09301629993414186,0.0013398619450697424,-0.0002391671735182399,-0.7585570582721983,-9.322112789820115e-07,7.045142049157262e-06,1,0.7574376887923259,0
